400 79500
365 297 7
35 104 5
377 367 10
319 235 7
257 218 10
394 193 8
30 85 4
178 226 1
94 346 7
326 241 10
107 182 9
197 22 7
226 297 10
254 25 6
376 41 10
321 395 5
294 140 3
184 80 1
10 232 10
182 349 1
196 290 4
21 236 7
245 281 3
90 161 10
200 71 5
29 105 2
184 387 2
375 259 10
105 302 5
90 336 9
10 16 9
212 198 3
43 13 3
129 125 6
78 195 10
318 299 4
95 324 2
358 67 9
53 50 3
141 61 7
273 321 8
17 282 7
278 143 5
70 326 5
42 111 1
279 135 4
65 214 5
238 338 8
217 203 10
1 287 6
226 18 10
367 78 7
292 52 8
133 345 10
11 197 3
370 358 9
20 171 4
169 203 8
286 375 9
123 6 4
123 204 6
354 155 4
156 176 2
355 150 1
341 45 2
199 118 2
285 162 5
140 277 9
367 234 9
57 235 6
5 111 7
278 43 8
41 130 7
230 378 8
326 246 10
75 165 5
141 318 7
246 303 6
266 140 4
332 135 2
324 105 4
89 204 2
223 362 5
25 196 5
230 221 6
153 276 6
177 394 5
73 328 1
2 117 9
157 3 6
160 130 10
216 66 3
326 39 4
356 259 7
224 100 4
186 368 10
104 116 5
229 256 7
393 363 3
185 116 8
70 214 8
107 159 9
36 254 5
56 228 6
335 90 3
267 175 8
399 240 1
143 253 6
312 144 7
316 137 3
375 129 9
300 126 3
248 125 3
6 189 5
237 314 9
40 111 10
361 91 3
96 45 2
387 78 1
5 13 7
339 97 2
60 391 1
380 6 3
142 33 9
193 240 4
371 26 9
134 13 2
92 25 6
28 396 9
237 143 8
350 283 7
297 304 3
109 63 2
29 113 8
352 107 3
53 258 6
172 277 7
107 5 9
383 354 6
331 274 10
298 23 4
338 395 7
39 161 6
191 257 5
63 267 4
385 1 6
373 309 4
314 69 5
214 279 8
205 286 1
175 303 9
129 150 9
337 150 5
275 218 7
328 360 10
213 124 4
242 277 8
329 138 1
11 71 6
89 95 6
86 240 9
70 96 8
315 113 10
41 119 7
47 329 4
329 312 4
129 164 9
1 208 10
279 45 6
29 169 3
179 323 1
292 189 4
334 350 7
173 291 7
380 255 1
263 125 9
285 348 8
84 356 6
262 354 6
273 379 5
149 347 1
325 368 1
183 136 9
316 243 2
54 305 8
386 166 7
29 197 6
107 259 8
347 106 6
392 251 7
169 204 3
6 367 5
63 38 10
39 301 2
222 272 6
201 251 4
234 333 10
41 398 7
385 47 10
206 336 10
208 7 6
399 156 4
371 46 6
28 351 4
393 277 2
83 102 9
294 264 7
67 37 8
245 389 8
301 120 5
104 8 1
72 256 3
220 112 9
337 334 8
194 183 1
140 78 9
318 368 1
188 58 1
110 348 6
123 153 7
237 327 4
151 32 4
355 246 9
137 275 1
317 373 10
183 23 8
25 49 7
158 150 6
272 297 8
323 126 6
260 384 5
261 281 4
126 91 2
122 372 3
370 227 10
84 277 6
135 142 10
46 14 5
53 333 2
215 135 4
389 70 2
63 94 9
330 294 3
328 396 1
390 252 4
10 324 5
160 119 7
372 60 8
164 395 9
100 88 4
238 328 8
140 21 4
349 104 3
240 374 7
399 361 6
192 46 5
99 103 5
200 219 1
384 294 6
394 230 2
283 211 7
45 83 8
6 221 10
364 162 10
247 311 6
396 99 1
355 128 10
8 119 3
151 224 6
253 305 2
367 37 3
99 156 1
165 391 4
363 47 9
326 264 8
56 391 1
219 49 1
263 284 9
311 360 8
368 362 3
207 382 10
190 120 4
383 81 2
149 341 4
394 38 4
65 67 1
32 160 4
290 207 7
280 335 8
190 396 7
100 104 8
41 143 2
63 108 8
233 272 4
192 157 8
93 306 7
362 226 8
162 110 6
219 136 4
62 313 1
383 185 6
14 170 9
60 113 9
255 197 2
205 389 2
151 106 4
377 164 8
272 182 2
41 168 1
167 84 9
90 230 5
330 33 1
36 351 8
41 305 2
115 399 7
216 110 4
22 333 9
243 110 2
217 157 5
322 274 8
136 44 3
56 335 7
81 338 10
280 267 9
346 337 1
75 127 6
239 53 5
267 181 10
16 167 4
97 78 2
50 376 9
341 245 2
269 12 7
371 89 10
90 246 4
198 132 9
245 139 3
38 169 9
295 142 4
100 167 6
149 39 3
215 307 5
48 82 1
334 200 5
48 226 2
12 200 8
148 384 7
33 157 10
49 373 6
80 15 7
53 364 9
176 101 6
296 243 2
361 168 9
163 216 5
277 18 3
247 93 7
378 341 3
11 24 4
0 383 4
151 304 6
273 169 7
211 8 10
140 314 7
147 156 8
199 358 2
16 60 2
130 1 6
299 353 6
134 394 9
133 193 2
276 396 7
399 83 10
357 55 1
172 364 8
128 95 5
66 296 6
253 147 10
127 160 5
334 376 7
273 11 10
77 274 9
171 294 8
52 122 9
102 170 5
31 295 3
360 73 10
369 10 4
153 28 7
383 147 5
137 279 2
281 360 5
157 208 3
194 157 7
347 125 8
39 277 4
322 288 10
192 75 7
314 162 6
141 393 10
276 65 5
314 101 1
159 55 9
314 37 6
97 141 8
1 384 5
311 194 4
390 140 1
38 285 5
274 384 3
164 182 8
376 241 3
377 18 5
275 13 7
93 281 6
86 218 10
294 144 9
50 27 2
36 140 2
362 180 6
320 191 9
314 360 3
260 157 6
25 124 6
25 328 1
346 107 10
63 339 5
219 74 4
207 225 7
48 269 9
181 120 10
259 264 10
192 362 2
305 317 7
169 333 3
125 56 4
7 398 7
32 367 2
103 35 5
68 262 3
300 104 5
303 281 9
191 253 5
373 113 1
60 135 3
314 106 10
310 190 2
228 69 3
94 324 9
358 50 6
158 135 2
199 183 6
318 21 10
258 205 6
221 298 1
169 305 5
22 393 6
364 305 9
137 195 7
350 10 4
261 190 10
295 10 3
335 306 4
215 30 6
260 362 9
145 279 9
53 300 2
208 90 8
4 37 8
332 75 9
211 361 8
103 384 2
189 301 5
103 236 1
138 355 4
156 278 2
363 352 10
100 321 7
162 371 5
161 145 6
383 169 1
326 185 5
6 319 4
194 367 3
208 78 9
211 84 6
102 230 4
290 164 7
151 186 8
387 276 5
326 74 7
37 240 10
92 10 8
155 301 6
39 180 7
285 73 8
231 271 6
279 133 4
156 159 3
192 382 7
161 181 10
264 330 7
302 299 8
248 267 10
1 354 1
139 389 2
81 208 1
246 307 8
256 137 8
148 30 8
170 304 2
238 195 4
324 259 5
9 301 2
82 345 7
158 385 5
172 25 5
250 242 1
142 210 9
211 377 8
251 113 2
85 162 5
65 339 2
24 127 3
385 275 1
62 284 5
80 186 10
154 182 10
104 254 7
127 61 4
166 399 8
317 166 7
305 179 10
374 17 9
252 67 2
92 78 2
286 19 10
138 97 10
213 298 1
392 209 1
370 202 5
154 233 4
190 86 10
106 249 7
98 60 5
4 207 8
135 368 9
123 288 9
276 202 7
271 314 5
55 67 9
209 194 2
384 397 5
90 193 5
331 190 1
168 135 5
114 236 8
338 363 3
112 117 10
168 35 6
131 25 6
245 325 8
127 161 10
71 261 2
52 34 4
159 324 4
7 43 7
95 370 3
40 241 9
293 208 2
178 366 8
235 373 1
128 371 10
121 58 9
307 183 5
4 315 3
139 30 5
146 156 7
76 351 4
125 147 4
383 391 6
231 168 8
274 52 2
80 141 9
150 127 10
339 327 1
352 86 6
332 67 6
244 302 5
374 180 4
291 55 9
80 349 6
356 1 10
352 292 5
125 313 9
315 312 9
93 303 10
150 311 10
216 82 3
66 53 3
6 267 7
281 96 7
162 60 1
29 209 3
191 332 7
375 23 1
256 139 8
207 381 7
321 219 6
364 88 6
87 170 2
198 118 1
255 86 4
376 11 7
258 367 8
53 86 10
138 53 6
59 122 8
99 308 10
318 217 1
289 63 1
155 209 10
359 133 1
124 353 10
191 116 1
352 39 2
200 135 7
341 196 3
106 355 9
44 298 7
273 107 2
219 66 2
19 261 5
258 115 10
72 307 2
305 266 10
300 247 8
128 91 5
207 97 1
56 296 8
228 262 1
330 58 3
54 126 5
11 341 6
94 300 4
341 102 8
65 335 7
190 32 9
150 310 6
346 386 8
186 233 5
204 98 8
171 301 1
172 220 10
257 397 1
172 350 2
12 0 7
129 240 10
60 68 3
158 165 3
207 105 7
291 290 9
6 66 10
348 96 10
139 39 4
205 203 6
370 67 8
237 91 9
9 114 5
333 268 2
57 136 9
61 312 3
327 57 3
216 386 10
257 312 2
97 344 2
84 360 4
246 264 10
30 354 2
272 376 8
297 77 10
316 94 3
290 348 2
250 257 9
341 36 4
160 254 4
196 109 4
366 66 6
398 336 3
121 93 2
111 279 7
195 59 9
140 87 5
150 19 1
363 369 2
107 286 5
78 365 1
373 233 8
12 385 2
226 338 10
120 18 1
94 43 3
55 108 7
374 305 3
63 199 9
88 334 5
386 135 3
105 94 7
279 246 5
368 100 6
76 376 9
320 41 6
394 319 7
65 324 8
27 87 8
43 299 4
296 173 6
193 84 7
289 198 1
138 110 7
170 128 9
398 285 2
252 386 2
381 249 7
61 0 3
193 297 1
195 283 4
150 254 4
230 13 8
252 39 2
318 275 7
277 283 10
161 325 3
146 10 4
320 346 2
167 149 10
97 357 4
277 5 4
289 382 7
341 55 1
217 161 7
50 83 10
102 309 4
359 284 9
329 134 9
185 133 8
357 64 7
156 376 10
233 344 7
67 117 2
177 163 4
365 292 6
156 356 7
393 113 7
377 305 4
180 301 1
372 101 6
8 313 9
313 102 1
208 76 2
303 172 3
104 185 1
377 333 7
144 354 4
20 95 9
52 171 3
211 256 6
96 256 7
326 89 6
5 252 8
387 369 1
345 10 10
79 19 4
226 49 6
243 226 3
182 353 3
325 126 4
330 66 9
349 328 1
299 107 1
347 77 10
136 315 7
188 172 7
93 28 8
245 247 5
54 358 8
24 2 4
198 389 9
189 295 6
73 385 9
156 36 6
343 314 7
13 262 1
370 184 4
147 325 2
131 264 5
132 161 7
229 343 2
2 391 1
239 130 7
2 179 2
376 43 2
270 83 9
13 100 7
346 153 9
226 210 9
23 70 4
146 119 8
281 255 3
256 325 3
293 303 8
207 23 2
36 395 9
175 392 1
237 125 10
183 137 10
262 396 1
339 216 9
283 335 6
288 77 3
48 139 10
53 248 6
305 380 10
85 364 4
273 360 1
236 62 6
358 233 7
368 208 1
263 300 9
267 265 9
256 291 10
124 142 4
332 333 1
261 143 5
175 143 6
325 144 3
230 71 1
144 19 2
385 234 6
343 63 4
176 106 5
200 247 1
91 391 3
378 255 8
205 240 1
341 295 5
166 348 6
141 382 7
20 139 5
35 396 3
123 113 3
24 210 2
399 97 6
306 338 2
208 134 3
190 169 5
369 295 1
342 323 1
51 266 5
317 384 3
296 194 7
142 372 10
294 54 4
223 324 6
138 273 8
318 233 3
8 50 4
116 383 7
142 343 8
67 195 5
46 18 7
212 16 8
294 245 5
114 68 2
87 329 2
309 33 6
304 387 7
134 189 1
245 347 10
295 173 10
204 335 8
310 125 2
349 8 8
299 392 5
210 204 1
118 18 1
81 290 5
170 345 4
146 45 1
397 341 5
203 75 9
193 318 1
188 203 1
196 7 5
152 138 6
162 297 3
332 328 2
76 63 6
358 379 6
186 144 1
128 257 8
78 290 5
61 52 2
271 228 3
152 116 5
4 191 4
53 154 1
22 151 1
191 58 10
23 217 9
377 340 2
273 199 1
272 284 9
63 155 5
385 177 7
163 158 8
281 50 5
179 167 7
159 120 2
73 263 3
111 25 6
90 196 9
387 172 3
303 77 10
170 366 8
51 315 4
301 70 5
42 288 7
189 242 4
197 146 10
124 129 3
196 112 9
57 265 5
26 79 7
254 40 2
132 375 4
295 246 7
352 65 6
20 327 8
129 65 10
203 189 5
64 399 10
268 173 8
167 398 4
17 320 1
209 366 9
187 110 9
246 66 9
294 252 1
306 60 10
388 125 2
122 41 2
269 262 1
324 342 2
289 361 3
79 120 8
75 18 2
106 39 7
4 248 6
363 40 3
22 129 8
160 375 9
303 291 4
208 289 5
81 34 4
98 108 9
314 117 2
173 290 8
375 101 5
83 59 4
126 114 2
109 115 10
399 31 5
365 113 2
205 30 6
31 339 5
219 40 8
102 375 5
13 306 7
275 229 1
69 200 5
28 152 9
56 217 4
319 312 4
73 305 6
161 397 1
303 36 1
256 244 8
263 375 3
157 159 10
259 162 6
146 166 8
128 253 7
290 22 6
357 45 10
136 166 4
326 160 3
26 31 8
56 263 10
41 341 3
298 248 10
171 87 8
377 250 5
52 88 6
128 78 4
36 126 9
100 52 5
138 81 7
348 26 10
232 162 6
184 45 4
11 380 4
76 109 8
112 180 4
390 76 7
386 321 9
260 330 2
313 58 6
321 145 1
112 64 2
163 24 7
49 159 3
275 26 3
233 148 6
23 195 7
374 125 6
130 31 10
90 367 7
234 346 1
252 352 9
25 179 7
25 54 3
205 145 8
205 233 2
129 141 10
367 308 5
331 284 1
379 289 7
342 380 9
379 178 3
134 83 3
262 226 3
82 193 7
219 254 2
135 360 3
340 64 3
86 209 10
251 250 4
178 263 8
314 392 10
132 140 5
290 131 7
201 356 7
257 210 3
115 248 10
381 78 6
369 239 7
72 140 10
103 169 4
208 198 4
375 328 3
210 295 9
398 175 6
205 349 6
228 298 6
298 52 10
285 238 9
283 348 10
140 155 6
60 338 4
257 190 4
163 98 2
365 188 1
286 134 9
79 165 7
319 9 2
216 150 4
61 124 4
337 199 4
182 306 6
121 295 1
171 220 10
101 363 2
60 323 9
352 28 4
186 307 1
197 75 8
1 386 5
124 347 10
308 234 10
221 365 10
289 307 7
339 150 5
78 359 1
120 338 3
89 159 3
143 158 7
16 227 1
276 255 9
363 394 9
324 1 9
41 216 1
23 234 4
280 278 9
289 60 2
38 332 4
59 279 8
139 25 9
55 33 10
181 92 3
360 219 6
311 337 8
177 271 4
292 369 6
322 211 9
343 68 8
252 137 8
161 158 8
184 281 9
188 94 3
351 241 1
76 152 3
213 265 1
305 113 9
388 142 1
95 155 5
37 117 2
85 310 3
379 383 9
365 79 5
36 389 2
340 21 5
122 127 10
146 201 10
173 24 9
71 241 4
190 316 5
335 317 8
181 287 9
109 216 9
24 370 4
115 303 4
383 315 6
228 42 2
308 170 8
51 207 10
343 161 4
60 75 9
290 277 3
339 193 6
381 104 8
321 185 10
183 94 10
8 53 7
324 241 9
296 122 10
304 292 3
282 239 7
267 142 2
155 227 4
283 356 3
118 228 7
102 243 1
72 120 1
163 120 1
177 288 6
138 49 5
301 254 9
267 109 2
24 227 5
265 332 10
145 384 5
162 136 4
366 335 3
22 20 2
282 378 2
161 17 9
314 110 8
152 151 8
326 391 5
102 339 9
102 123 3
132 155 6
273 26 9
378 315 9
19 383 3
6 11 3
207 267 1
302 230 1
351 342 8
6 196 5
33 253 1
284 308 6
128 226 6
98 359 10
24 205 10
286 349 6
342 140 6
120 293 5
297 335 7
27 44 5
120 288 9
300 140 6
51 279 1
139 164 1
321 339 9
362 97 1
85 6 9
166 369 8
209 264 10
386 262 8
268 359 5
215 141 4
26 110 1
396 26 6
201 39 10
122 357 1
177 123 3
365 133 8
127 308 3
42 19 10
351 135 5
2 353 9
165 356 9
63 318 1
391 241 8
182 295 1
298 256 6
297 132 1
395 283 6
285 121 3
325 151 5
374 175 8
20 246 2
286 15 2
163 59 10
352 284 4
262 230 8
243 223 4
234 233 2
191 3 1
23 130 6
356 195 3
355 7 1
110 146 6
240 126 3
21 17 4
62 228 3
41 140 4
96 253 8
99 146 4
220 186 10
133 172 4
105 189 1
68 87 9
13 399 3
31 397 9
165 70 9
74 28 8
46 164 9
383 309 9
371 150 3
371 332 3
275 106 6
161 63 10
131 133 4
304 235 8
198 68 5
11 243 8
96 316 8
71 41 10
295 382 3
249 255 8
265 321 6
341 271 9
316 100 6
338 212 5
43 273 9
68 36 10
287 307 4
282 13 10
13 316 2
194 73 5
152 161 6
10 249 6
101 69 3
278 87 7
377 147 9
119 175 1
367 276 3
249 283 10
323 79 2
287 315 5
374 34 4
57 372 4
4 134 7
214 259 8
303 1 4
390 136 10
344 168 5
61 168 7
140 59 8
190 197 10
251 374 5
296 177 6
380 275 9
67 287 1
201 259 9
213 378 5
20 249 3
109 357 6
56 76 5
230 25 5
284 280 5
363 67 8
396 19 8
285 124 1
28 32 10
46 395 10
20 44 5
27 394 7
108 236 3
391 88 6
93 181 4
247 86 5
380 116 1
309 134 8
251 375 10
269 119 5
116 232 2
196 381 5
327 62 3
178 210 10
248 158 8
251 90 1
40 239 1
165 169 8
218 11 1
48 97 5
320 379 6
327 117 2
83 97 3
286 54 5
57 338 5
218 243 7
141 328 6
75 212 8
269 8 5
255 75 2
369 255 6
324 66 1
131 8 5
212 390 3
154 365 9
391 308 7
387 351 7
213 196 6
73 161 9
15 89 3
18 130 4
68 284 1
92 112 5
237 306 9
293 358 3
65 316 8
84 122 6
218 174 6
170 281 4
368 286 4
42 43 3
182 241 7
54 24 7
99 169 4
223 367 3
314 171 5
339 343 10
34 272 3
246 64 7
104 362 4
123 15 4
169 91 8
180 164 1
63 170 9
153 112 4
210 12 9
190 91 9
399 297 3
260 168 8
206 257 2
282 28 4
8 151 6
167 230 1
362 79 5
377 314 2
73 300 9
387 362 4
285 200 8
347 339 5
17 164 5
332 386 8
216 357 2
321 22 7
108 120 3
379 105 6
383 341 2
128 363 5
245 76 5
116 268 8
103 3 9
143 348 4
399 296 3
104 262 7
263 69 10
395 177 7
126 197 5
116 29 4
132 244 5
48 231 9
171 48 10
245 62 2
373 70 10
70 112 10
4 253 9
301 178 3
202 309 3
250 31 3
16 47 9
142 394 10
109 387 9
75 106 1
49 63 4
7 223 5
209 220 2
363 83 9
13 4 4
167 126 8
253 301 1
242 3 7
164 186 1
326 79 4
355 344 3
235 201 4
183 211 8
114 297 6
133 247 9
361 18 10
347 76 8
359 30 7
370 325 6
338 22 10
195 33 4
134 140 6
242 14 3
249 180 5
382 306 6
225 386 8
143 195 5
14 250 9
160 120 5
170 367 6
193 174 8
383 65 1
141 86 2
166 182 5
66 165 7
302 255 3
254 11 10
39 151 4
259 137 1
65 163 3
337 123 7
347 19 2
135 89 3
22 249 5
4 146 4
207 117 7
38 302 7
6 21 7
291 78 9
44 315 5
334 226 9
305 180 8
204 234 6
125 172 8
108 321 6
399 285 8
103 277 9
130 47 8
320 164 8
39 392 8
378 383 4
331 33 6
177 316 5
191 368 4
250 301 9
29 6 5
197 312 2
72 185 3
240 393 6
33 373 8
222 171 8
13 161 2
106 83 8
61 10 9
326 387 9
162 306 9
174 369 2
267 73 7
340 236 1
7 337 2
245 13 2
29 133 6
310 34 1
344 49 2
273 318 3
83 183 5
255 193 9
149 267 1
234 203 4
19 84 3
137 61 2
9 207 2
153 289 9
27 177 6
152 168 5
339 82 7
303 235 10
399 84 5
183 336 2
130 296 6
393 298 6
117 215 5
164 52 8
390 168 5
137 160 8
339 272 2
15 293 5
13 321 5
330 14 3
302 266 9
190 347 2
334 52 1
358 249 1
395 129 7
306 130 8
8 59 8
15 248 5
163 166 10
267 18 8
297 16 4
17 331 8
366 76 1
306 7 5
379 84 8
170 381 5
59 114 2
319 104 8
273 214 1
316 66 5
58 94 6
319 18 2
98 78 8
399 267 10
298 302 9
135 131 6
300 398 10
10 267 4
190 48 9
218 99 1
346 307 5
374 142 1
358 335 7
311 390 10
8 33 7
199 16 10
141 183 5
341 6 2
391 274 6
70 61 10
317 147 10
323 212 10
334 388 9
219 399 5
228 78 7
72 368 8
158 71 5
386 255 8
81 215 1
175 1 9
282 68 2
242 230 10
359 220 7
197 373 4
190 145 7
264 126 3
352 23 4
144 169 6
67 213 6
202 23 5
287 328 6
268 170 8
34 42 3
80 114 10
348 344 4
346 20 4
341 54 6
170 72 8
210 197 10
38 305 2
98 355 6
252 114 6
70 296 10
43 86 8
360 288 10
102 66 1
342 264 4
165 287 9
65 230 7
176 188 5
171 342 7
275 294 4
312 246 8
324 131 1
301 72 2
120 71 10
98 280 9
229 306 2
18 360 9
258 398 2
55 294 6
175 250 10
17 50 3
130 248 3
387 305 4
102 10 9
134 391 2
116 356 5
127 341 10
229 284 10
369 92 2
268 385 9
42 247 10
308 199 7
102 343 2
219 117 9
5 196 7
219 68 3
180 194 7
183 130 2
78 244 10
93 185 5
176 173 10
290 100 1
41 272 7
167 368 1
22 234 4
269 348 1
74 296 9
159 264 6
92 230 4
2 90 10
321 338 3
127 147 7
104 179 2
7 359 2
43 226 8
8 328 3
61 46 2
174 72 7
189 93 6
154 142 9
325 90 6
216 236 10
155 211 1
39 250 3
5 56 8
66 398 2
294 8 9
170 172 2
373 16 7
198 21 7
80 287 1
219 287 1
105 215 10
289 125 5
348 90 2
11 173 6
197 147 4
273 166 10
154 184 8
256 20 2
101 192 8
309 78 4
106 391 1
5 263 7
270 160 4
176 80 4
302 192 7
122 251 1
381 141 4
302 122 3
351 298 3
22 162 8
235 178 5
379 51 9
131 64 2
87 28 6
0 75 6
380 109 1
224 67 8
16 263 6
381 238 1
102 307 6
26 297 5
236 18 3
340 90 2
173 51 6
113 1 8
119 124 1
225 324 3
8 155 7
140 376 10
280 232 8
231 255 8
198 315 3
161 35 5
259 126 9
343 135 9
274 108 8
376 201 5
113 276 10
31 20 2
303 398 9
4 164 3
386 370 4
182 280 9
132 372 4
312 126 8
206 56 9
342 353 6
84 265 3
260 222 4
91 31 4
135 306 5
306 69 4
205 152 9
221 43 1
361 58 2
233 382 4
164 95 9
391 1 5
328 84 5
239 149 10
48 383 9
254 344 6
281 295 8
176 316 2
174 130 8
168 229 4
205 373 4
390 27 10
288 84 8
87 145 1
177 205 4
139 146 6
0 195 2
279 261 2
300 78 8
237 347 3
202 131 5
141 394 3
7 182 7
58 213 10
148 315 8
360 34 3
62 129 6
124 294 2
245 7 1
261 56 1
319 161 6
207 291 3
18 47 3
283 34 10
60 114 6
29 239 3
142 285 2
288 224 3
12 322 7
384 73 10
136 17 6
301 239 9
85 199 6
290 73 3
227 394 9
39 290 6
187 261 5
395 133 6
71 8 1
90 379 5
179 28 8
249 307 9
168 200 1
114 302 8
236 258 2
122 263 9
115 376 6
302 314 6
136 379 1
326 105 8
17 341 4
187 143 2
27 389 2
78 234 7
290 395 5
61 251 6
234 245 7
104 243 3
392 184 6
102 118 8
44 283 1
241 359 8
127 30 9
168 352 1
48 42 7
108 183 4
259 342 4
376 232 3
219 258 7
287 163 4
157 50 10
327 232 6
208 102 7
287 259 8
245 350 3
259 44 10
332 375 8
294 75 5
310 154 3
276 302 7
277 219 4
128 125 10
143 224 1
104 357 3
390 57 4
46 220 3
204 235 5
163 258 3
191 159 3
99 312 4
95 96 9
139 221 7
271 141 2
161 211 4
100 362 7
13 215 5
120 310 4
312 128 2
10 5 4
278 36 4
158 169 6
368 18 2
202 72 1
83 22 5
349 127 2
210 52 6
337 364 5
349 73 7
71 239 2
393 179 3
195 169 10
3 113 3
265 187 10
226 203 2
316 386 5
329 164 7
183 291 8
7 44 6
65 188 2
18 200 5
323 237 1
240 222 9
87 340 8
384 248 4
371 217 2
187 47 8
262 387 9
147 214 9
236 100 9
369 125 9
34 222 5
336 370 4
87 369 7
289 373 9
374 329 9
299 49 7
76 234 8
351 59 2
59 347 7
74 234 5
161 280 3
244 165 4
81 285 8
298 121 5
164 317 4
257 152 3
146 145 2
375 219 1
42 20 3
94 349 3
128 26 1
297 3 10
10 227 1
203 130 3
50 201 5
392 133 8
35 133 1
371 393 5
141 211 1
355 356 2
13 398 3
110 38 9
108 104 4
198 346 3
84 73 3
304 44 2
208 369 6
333 386 2
5 62 1
334 38 8
207 369 6
92 35 5
105 352 1
344 110 7
290 66 5
92 314 1
173 118 3
101 169 2
231 55 10
398 367 1
230 224 9
334 278 4
192 385 8
30 99 9
122 246 5
123 235 1
319 325 8
136 170 3
176 323 4
74 27 7
349 360 10
108 292 6
21 112 7
115 364 3
191 289 10
389 226 7
36 337 7
214 356 9
220 58 10
397 324 8
87 219 4
353 345 4
236 202 1
275 387 3
125 256 2
12 50 8
168 76 8
124 47 5
153 363 7
370 187 8
69 183 10
359 114 2
393 230 9
167 192 1
375 117 4
4 2 9
129 54 1
294 2 9
258 213 7
297 308 5
3 305 7
164 383 4
158 232 2
68 334 9
63 223 1
391 26 1
393 295 9
85 256 1
99 137 3
263 133 2
243 119 1
261 79 6
100 358 6
350 184 1
323 324 4
66 162 10
186 370 4
260 63 6
115 239 2
107 268 1
275 343 9
233 359 6
163 14 9
148 69 10
99 256 4
233 92 6
394 2 4
370 137 5
317 325 6
385 272 6
130 222 6
356 240 3
311 302 3
175 287 4
93 78 10
31 38 6
135 292 3
268 324 1
201 143 1
185 77 3
166 232 1
279 395 9
252 343 8
364 278 5
126 118 2
0 398 6
56 55 1
44 96 1
338 223 10
392 187 7
165 381 10
312 9 4
3 101 4
229 297 4
323 77 8
25 392 10
389 330 4
272 299 8
24 93 5
225 395 7
311 56 3
85 146 3
179 134 7
317 2 1
166 170 5
132 67 2
238 17 9
91 267 6
68 368 3
274 111 5
62 293 1
212 84 4
269 310 10
158 162 4
320 165 10
297 202 10
296 264 2
175 256 2
290 242 7
189 387 6
361 30 5
156 256 7
73 124 7
266 293 5
89 180 9
273 374 10
33 109 10
232 218 3
83 356 10
262 300 5
334 213 7
19 335 4
209 328 7
217 372 5
132 205 1
353 384 3
102 244 7
164 253 2
264 266 10
34 372 4
167 18 7
173 372 9
346 388 8
168 309 9
134 333 7
137 388 2
125 52 7
275 138 4
245 142 9
81 359 8
394 164 10
146 336 3
315 256 6
2 169 4
168 147 8
285 166 2
287 134 2
245 48 4
64 305 10
202 287 3
56 112 5
242 245 5
35 380 4
331 324 7
352 26 8
97 220 10
119 336 9
252 11 7
367 87 6
306 18 2
121 327 6
322 153 8
263 317 1
307 214 5
236 284 4
381 339 9
70 13 9
341 389 5
333 45 10
349 145 4
311 236 5
394 162 2
208 133 3
398 312 7
326 55 1
144 388 5
331 330 3
359 34 2
304 228 1
218 10 3
212 270 8
90 88 6
284 67 4
105 46 10
80 312 7
150 76 9
308 257 2
356 310 9
138 387 8
214 342 6
354 45 1
279 158 4
376 188 5
287 75 10
104 333 6
56 299 10
26 255 8
26 165 6
395 272 5
383 52 8
339 337 2
226 62 3
145 156 3
319 149 3
178 47 5
84 95 1
341 272 6
280 173 3
156 360 7
298 182 3
393 26 5
33 172 5
105 242 8
15 301 4
223 153 8
263 246 4
362 9 1
339 48 4
135 145 3
209 42 8
229 309 6
172 279 6
46 224 2
164 27 10
278 203 4
229 108 5
217 358 6
65 278 3
263 198 4
372 144 1
268 351 10
290 351 9
191 17 1
42 256 4
335 35 2
250 109 4
311 225 3
210 345 6
222 204 5
347 102 1
33 314 7
345 26 8
139 50 2
175 286 8
323 264 7
23 297 10
382 30 7
43 305 8
32 341 3
340 329 3
294 338 3
289 157 8
256 364 8
368 91 4
184 368 1
368 227 6
153 369 2
192 323 8
202 88 9
301 251 7
294 142 6
143 360 8
98 391 10
180 274 4
98 271 7
72 187 2
24 291 4
324 204 5
189 199 1
256 351 8
110 362 3
334 181 7
339 281 4
151 122 9
124 5 7
46 341 2
233 239 8
272 200 9
34 357 9
168 52 3
17 330 5
321 281 6
335 101 9
337 141 8
24 155 4
148 223 1
223 97 10
134 121 10
218 321 10
189 246 3
92 235 4
329 111 1
199 111 4
399 21 4
187 247 5
21 105 1
261 21 10
336 222 10
361 241 7
387 193 8
333 34 4
217 22 9
62 194 3
39 224 6
140 69 7
82 68 4
323 233 7
77 319 5
166 213 9
97 93 6
357 58 8
195 280 9
125 292 4
259 234 6
190 113 6
348 254 2
22 50 2
21 319 2
96 220 9
211 248 10
275 46 2
23 210 5
67 4 10
270 221 4
153 47 5
190 199 2
344 130 6
77 312 10
159 397 7
89 323 1
290 246 7
95 378 7
336 288 4
32 23 5
293 121 1
397 123 8
100 67 10
157 376 9
0 8 5
277 47 4
107 363 1
51 281 9
314 20 7
393 58 8
68 301 8
50 143 5
323 272 8
154 6 3
218 32 8
242 197 4
194 218 9
166 206 8
141 237 2
278 358 1
83 186 1
308 2 7
23 190 7
288 395 8
309 91 10
81 86 7
389 310 1
143 186 1
117 221 10
373 108 3
381 107 7
7 360 6
56 276 10
185 113 8
67 0 5
288 285 3
198 111 2
187 359 10
170 267 8
43 177 5
72 302 7
155 109 8
77 291 5
235 223 10
31 152 6
223 214 6
392 130 3
119 30 4
134 28 7
